uuid,latitude,longitude,CLUSTER_kmeans
f44bec8e-f248-471e-8987-c86f69cdf834,45.2376779400359,15.0584148066282,0
a1219f96-1f1e-4125-883a-108027742b24,45.2370805850123,13.5993540311104,19
c96db65c-2d98-46f9-908f-4c7ab14ebb53,43.4917544556045,16.8710190397967,2
190387bd-af4e-41a7-8186-50212ff63ce4,43.4996018209751,16.1542775459718,16
41cee3f5-5b1f-4012-8a52-1efdafcb7ef5,44.9726143621304,13.9612562996258,19
4e68b7d5-de98-41b6-b57e-14443dcb767d,45.5839152570238,18.4551737288561,12
df298a9c-d4a5-43b0-a03a-3d1ffa93bf1d,45.9195297500433,16.7872352100921,3
97eaaded-248e-4122-aff9-6fdf2796df9e,45.4987500107286,16.9024521216102,6
69948a3e-1e04-4e43-b9b2-0946d0f149f4,44.998041167227,15.3096871335852,0
14da618d-284b-48eb-a53c-bf9297ef907f,45.3255631707561,17.6924976523972,11
40021b6a-d034-46ce-adc7-bb66b25b75fc,44.8330364345081,15.5558033782249,8
d4489de8-2244-4599-9616-f040a79eafa1,45.192557428444,18.4095038878218,1
cdceb3ec-9990-416c-b923-46ec35ef2805,42.9645840748302,17.3008907820597,9
fb9deda9-d7cc-44a1-80d7-19310d446251,45.5107943499356,16.9632793238368,6
ae39b8e3-45b7-4fc3-b6df-16e951808999,45.722883459739,18.5228859951963,12
ab45524c-3cfe-4efb-a7ad-8b6edac96d97,44.3552093626194,15.862384566242,15
ca7a9ce6-2eb5-4668-a865-b9859eeb7382,45.1975556703678,17.9118163386776,11
23f7ae74-0a36-4046-9f0a-eeb05fbdadf6,45.3098307933075,19.023410931118,17
e59dd5be-3307-4bd4-90eb-c15fa63c2c30,45.3779728010508,16.4726149756541,13
a49c7ad9-ac51-4d33-942c-9dedd9247c39,44.9138624086183,15.0599931028684,0
dada1e86-8cd0-4d75-9630-bfb226021932,45.9699140457589,17.1833029038133,18
5bbf27b3-6d40-4145-905b-92656cfd7032,46.133610120736,17.0800562140523,3
90384da8-f6d9-4d55-b20b-7a45803408e0,44.1082217386849,15.9434908753983,16
237a7895-bdda-42d3-99f0-5bd3b78d16f1,44.8026917122731,15.3062912638113,8
95e8dc2c-9099-476c-80ab-334b2390195a,45.2379185887114,17.7654942363744,11
b526d51d-2b48-496b-b12d-f298338393c3,45.0939293418559,15.6700858967832,7
59251142-2c6d-495f-938b-701c7e31f18c,46.2660453382899,16.6711029498995,3
e49497d9-1935-401e-ade4-11d57fb60c38,45.8358355739852,16.2939648587623,13
40bbb361-a70e-4f7d-aa27-62ca2399a254,45.3081615606923,15.2954514651132,0
3fa2e55c-244c-4bd8-b7d9-575fec235be7,46.4877834899699,16.4981985254216,20
349d25b3-ab33-48d4-a111-8a39c7b6972d,45.9531397977585,17.1456418856919,18
f353141e-2f28-4c39-b4f5-38f34a5dfcfc,45.4655379648111,18.7492411502551,12
3c7dbf98-0967-4aa0-a9e6-0333a469b835,45.2992040368484,15.7033226121491,7
b643fe9c-a46d-4f4a-9449-8475c27090d4,45.459085052095,16.8496136527578,6
18236460-8a7b-442e-8aaa-293a29d39bfc,44.5231065,15.147464,8
fbb0e712-cff0-4b71-a4e4-02a3eb85defc,46.202444784776,15.6669005742722,10
e53e9498-d5e5-4013-bd23-2d2b28214730,45.6831654135937,17.6299685287723,11
8f3148cd-0029-4005-8bfd-9bc857a23293,45.3628912167655,13.6931326432527,19
55856a7c-690b-4453-88c3-d7dd22e60217,45.4159489345281,14.8205127819486,4
37134fcb-621f-40ca-8b4c-61b4c51117ff,45.1390643618768,13.762338816698,19
faf5edc2-721e-46d9-960a-1ae280e024b1,43.4096498936334,16.7947842406523,2
795e88b4-96b5-4718-af96-e79060f96e76,45.176845461788,14.1312485459797,19
2cbd3e3a-0383-4467-9512-729975f2f02b,45.5711613717916,18.2418375951827,1
089fc1e2-6b44-4e49-8121-13798a806d06,45.5461389,16.0819228,13
a7870cd3-f39d-401b-bdb0-f550957714bd,43.0968169310484,17.3506286463246,9
795bc1ff-5818-4515-950c-70396eeb66ca,45.089166182883,14.0401755708212,19
67862943-c8b5-4391-9bc9-ed0f77ca3398,43.728615084358,15.8678141857842,16
07a9311c-b564-4982-b16e-03fd1ef6394d,43.5459043815541,15.9728856425369,16
5d63c590-c61a-454b-910e-a271fda1944b,44.8010608073068,15.3077515037129,8
0cb5dd95-3e8b-4aa3-a719-edaf1bcefa25,44.8838564010754,15.3186692035388,8
7cdd9062-a8a2-4138-91c1-4cebf50bcbd4,43.6708767036825,16.0376276663219,16
75618d4f-1cee-4d7d-be89-41b2dc5e667f,45.6206579988633,17.6631217406681,11
4fb7410f-43f2-4975-be0d-131f5fdbb588,45.6262384619325,18.8133740730885,12
f49703bd-7e5a-4ec2-a7d9-ba5f6022e132,46.4643512933147,16.3779466098898,20
bb4158c2-2e5a-45f4-92c9-c2ae2c4600a3,45.8575417638003,16.8128040498354,3
00328476-19af-4eb3-84b2-fcdde8d0b056,46.2697222330793,16.8217221175075,3
6f2deb4e-79f1-4638-8407-751bc5b79207,45.2716220610541,13.9618805460959,19
7da6a1c7-aa3b-4119-b793-42f85a3ca578,45.6354509156477,17.6877213068021,11
30c967bf-2250-452a-8d44-a87244163bb8,45.2703108833909,16.2221612077206,13
43a87f43-af61-4bbb-b3c9-fe24b175f0a9,45.7532488430151,15.8682929674279,10
7031649a-f2eb-48f1-beea-fe2eab500549,45.9171417553433,16.6865132863522,3
dab1f7e1-45d5-4f43-906b-a942ee177057,45.5492178453198,15.8533694560306,7
b2bba822-8063-428c-b878-080cc56d9309,45.6295128748517,16.9739361105945,6
df79108c-6cc4-4656-8d01-70d0518d0e30,45.098440547765,18.851185799739,17
8f3b035a-462c-4180-a712-ee0f2c8ecab6,45.9722375457625,15.8203860756696,10
8eee096a-b342-4fde-838c-e27f784b80bb,45.1154483331605,13.9470380870233,19
e60b40e3-85e3-4ac1-8303-bcbcbb7c11fa,45.9024351803525,17.4864417403407,18
de12da4f-4574-4eb9-8bb6-9862425495d1,45.9071951144015,17.4521522525176,18
db084539-fa1a-474b-82ae-730e8151dafd,43.200784116847,17.3873417956816,9
437cf868-abf9-485b-9523-f072983e6191,45.3981303642002,17.6173395964167,11
e252eecf-0356-4e32-aeb5-96cbadac446a,45.5279531494969,16.6874112243472,6
9fa2b944-2c43-4d22-b034-667ac0707bae,42.8808848955634,17.6985449379203,14
3800a8b9-c1b2-479a-9b50-46f550e11e79,45.5223087333324,17.997674189905,1
aff65502-6349-4577-894d-08ee4d248c0b,46.1060958322945,16.2576438644355,20
619d21f8-a760-4db2-9ed3-553a391d44cc,45.1967240599401,18.6916896224468,17
b0fb3129-407a-42ce-95a3-61a378dd9dd4,45.1705190876048,14.8833530347353,0
a0e04f75-373e-43a3-a94d-b69327da63d9,44.9838110998989,15.1509879090544,0
fe102b6d-54fb-48da-8566-8861ee5d7473,44.9416554655729,18.9545809614656,17
7bde0967-8e16-4f1d-b853-2614ae110d85,44.1480439079282,16.1662545306399,16
198a72e8-2ee4-42bb-99d5-2cc6aceda635,45.7079909472403,15.4414614238163,7
ac25a25e-38ad-4d9f-abae-0a467a585d14,45.3604375221141,13.8370902234235,19
91cfe233-478d-44ed-b880-96f347fc87ed,45.1879437664429,16.8110608955885,6
c76c75b6-ccec-436e-b6ac-697e23f9491b,46.209021898301,16.4068254239369,20
58a8a2f4-1dfe-42a7-80e3-6e8393ec2998,45.2331195741146,13.8385112198726,19
2fc2000b-a588-47ed-abe6-1d39d53d85e4,45.6509161840936,16.1444044873906,13
79c040b1-9064-4cbd-aa27-84a99b3cd273,43.9593206976489,16.4071426177726,16
fe608cfd-20a8-4155-b2ee-be4616798fc1,45.140449838367,15.6473287567418,7
9d6ad05b-14c5-4f3b-95aa-e51d891ac185,45.1558370354837,17.7316213955852,11
572ca3fc-a11c-467b-9c7b-2e60ebef2e7b,45.9486811994485,16.8291932838327,3
5721a444-3b49-4eb8-ac36-0ebf19d352fc,42.5959361696957,18.242794527524,14
9c8b0058-0a04-4955-8692-e8d86200d466,46.0478015697893,17.1261600476775,18
8d897215-6e72-4b3a-98a4-82af7496193b,45.1880239703109,13.7744631909901,19
4e77dcd4-ce76-4c07-b151-3cf5fc179eea,45.3716930347091,17.8247845540804,11
760f5b36-bcc6-4d4b-8103-fc803e1ef873,46.1562312449006,15.8133598301907,10
87e10854-c59d-46be-9f16-164eaa0aed78,43.9136727898613,15.748344387145,5
a7ea8f8d-87fb-4f96-bf0b-aae16fe896a5,45.1438173894438,15.5587817639932,7
2cc41952-e515-4556-8d65-73c9c4f5f4be,45.7494725267634,17.8365742974902,11
95238d1f-775f-4ad8-861e-e886492204dc,45.7568069838277,16.1117855468935,10
30f18528-1fdf-4baa-b68f-85ddcebaa542,45.379868307498,14.4859316403478,4
212341cf-5e9e-445d-b44a-22426af3001c,45.5337407872019,18.1960150563526,1
7ab51b17-1484-489c-bbdb-04fad594aaf3,45.7183234868719,18.6766629672238,12
8b2fd20c-2ab9-47dc-ae82-17549f96b72e,46.0625313340041,15.7157807402197,10
89e066f9-d8a7-4ab2-a226-1da3e0de5de4,45.910990961468,16.488980305349,3
6550c7a2-e87a-4128-9209-09d12b9a8498,45.3717667403235,16.8246705044042,6
c8f7e7d4-40a3-43d5-8142-00acf5d3f02f,45.1854603872159,14.8394020736446,4
8eb2f0b7-e0e0-4a6f-ba45-96caf8ed3f9a,44.8780952496451,14.9868817647805,8
d45bab43-84ca-4f0f-9da9-d6a03faba754,45.8796305921379,17.5985314508677,18
7e124a3a-9175-4e97-a1a5-1eca8a8ca49b,45.4073574110926,14.2810741686736,4
d577a7cf-b733-450a-ae84-5694f5dd33a3,45.1304398669989,15.7688057983298,7
80016ede-f137-41d9-8027-f51cd890728d,46.362733525359,16.493211908449,20
4d8ed8eb-cf8e-4d41-88a2-2583a6d036de,44.9874530120387,15.4165913580611,8
030cd370-bdef-4ffd-b864-bb2e29e78d3d,45.6270905,16.7540913,6
ca9a2883-f519-4187-9a4e-8271230bd084,45.9737716984329,15.7772149278576,10
a724a3b5-c605-44c8-acd4-fee22de2dd32,45.8803135799595,15.9668472765728,10
0c9a190d-0276-4123-b60e-cdda8213560e,45.1252277308708,18.3313322652475,1
6dbf53bb-1d10-43a6-82a8-624ba5cdf593,45.3530275158248,15.1088219386277,0
f568dc0b-48ce-4096-b051-21263608da98,45.2341604035562,14.7023801601653,4
918a0f3e-641a-4c70-a22f-eed544a61937,46.0527024923604,15.9438505025887,10
c4f3173e-23e8-4f2f-9dad-11bc533e5323,44.9536581983468,15.315006367603,8
a036b54e-2f0c-4e4d-82ca-f40bbb4d08b9,45.0351350726542,18.9092651558894,17
15f6a87d-a4f4-4925-a9c8-6e0be58a53cf,44.1074001249243,15.4899131118156,5
d367abe0-41e7-4247-ad5a-de76432cc5da,45.1950146090777,19.1576316312492,17
d0495dad-c9f8-4c85-a7c9-717e2456ac68,45.5185852,17.276659,18
f8ab0d58-8008-4ff6-866b-ca6a5f2c9f52,42.5785330031779,18.2256743897999,14
562f5d14-e506-430c-9976-42f3525c03ac,46.3112499352654,16.1584243460878,20
67ce8798-e16f-480d-b505-09e6436cd842,43.6892270540474,16.6868223880511,2
92aab241-9042-4ee9-ac79-6eeb616beda7,45.932880971492,17.3174967883173,18
106bc09e-1c13-4976-aec3-a374c888f0a2,45.0558466394936,14.0923358531061,19
356165e5-884e-4c46-9f5d-1cd853a591c8,45.8875303019081,16.1148378383581,10
ecc31972-266e-4364-9753-8b8036b62ede,45.6627532571252,17.8671469547345,11
49579d71-0ed2-414c-8c7e-eb31d7f55193,45.4829672720418,16.1106427587105,13
7ffb2eb2-b20f-4b3e-b54b-783fde625597,45.2909083659155,18.7605622836136,17
299cdfd8-685e-4532-b083-4c9c25adf25e,44.0358887259063,15.846803985905,5
637b3a30-db6c-453c-a381-5ab2111efaae,43.8227384964865,16.2330390862089,16
7f2ad4b6-ff41-4aff-951d-adad4999381e,44.8161675076054,15.2802752820321,8
970a36ac-656d-4d21-9f35-ca97e962da2f,44.052341,15.4839846,5
b410ae68-8db4-4867-a5c2-63c0b8b9ad49,42.5585949,18.2706962,14
c776d77e-ad4e-4bda-971b-dd33601d0a41,43.965632774591,15.5909868026498,5
882a1129-5955-4857-8d18-4069f861313a,45.9581604505413,17.294002798537,18
158b97d1-bb76-4bff-a647-30083c432cf8,45.8774158258032,15.8289310367491,10
75e393ce-6197-4640-96f1-207f91a77c6a,43.0543762406758,17.5585684410253,9
1cf41c2a-5a04-4555-a129-70554edfe718,44.7587732795941,15.2526967560011,8
6553b425-2db4-4a91-a10d-afa8182ba716,43.6649526198204,16.6874655690017,2
aa00b1c9-da0e-44b2-a5dd-996e64963adb,45.6234519056999,16.7331111021675,6
6ae06dfa-874c-40db-bc7f-98c885c083e9,44.8313836556022,15.413738377429,8
2de0fdd5-e71b-4eeb-b684-449944ab886a,45.8562049726929,17.031606403831,18
8c813ff8-bc77-465f-90a3-15e4ca0ff9ca,44.7348418321853,14.9140906367867,8
8163b0f9-6961-4be2-9c7b-591dc9343736,45.5015145456558,17.2340259215855,6
a25bc11e-79ff-455e-a947-c88f58b098bb,45.1704647332547,14.1712633042154,19
670305fb-7e5d-4dac-bf5a-6971b257ca5e,43.4894840599064,16.1229603398564,16
fc658a8b-da13-4f70-9964-a3f29e99b51d,45.1107129144469,14.9786853144932,0
48832de7-86cb-4b0c-9f10-1c52d55d2fb7,46.4055157267943,16.6719626345343,20
8d6c507e-9bf5-463b-9023-5ffe49e360cc,45.483174441315,17.846968666996,11
418d4540-0aba-4962-8b57-053c5c5e9153,44.4482336137325,15.6149345609002,15
c4784f69-8747-4927-8277-ccbc907b0bf0,43.604627809146,16.7522294269818,2
53f6c75d-82dc-46fb-b699-22453c8f702d,45.9288591573497,15.7474519684911,10
d27ed4f8-6865-4116-9ae3-2d31ebcbaabd,44.6369135300814,15.3837400600257,8
e4033db7-270c-4490-806d-5dc487cb88d1,46.4125111798315,16.6453876635318,20
e2829708-b366-404c-816c-76b846d18b64,45.9297374275021,16.5176999796118,3
72d65332-f462-49ce-8c7e-637f8d9c08fa,45.7225091371783,17.6435951345007,11
c311a2fb-20e9-4f7f-b3b7-b0ec6c92d600,43.8673205503156,15.9828143968898,16
4d4b14c3-0bff-4cec-bff2-c0fcc6657ac2,45.5073364272733,18.7547716018266,12
47dcafe0-a290-479f-acff-48cc3eef2a35,45.1997543176908,18.0628210386997,1
d5aefeca-baa9-4edb-94e8-2e06c3e6f1b4,45.4422175357558,17.1019370489575,6
c8a30bb9-d89f-4546-b30a-b5f513790446,43.8986998303395,15.6822108882672,5
69ec658c-4366-4e80-bf48-d5388045085c,45.227957157655,14.7074637692369,4
5c9c1e1c-5759-41d9-bd2f-b93b45b646a0,45.4586120794407,14.154730275467,19
4f393270-abac-4d89-9eca-26fb72477562,45.6538698358007,17.501001230383,18
23a82758-b331-45e5-8a18-be3bcc976f67,45.3695887515657,18.2416905887078,1
33f98502-b969-4979-9bad-bfea1f5db360,44.0633333,16.3847222,16
94eb3c3a-c56f-4f71-af80-7ae08dce60dc,45.3754622969704,15.8399307098788,7
e96edc72-7f7e-4399-9d97-768ba5e7ca23,44.0850595963743,16.2911573616614,16
a6e251e0-905e-419d-9610-d76e583a21fd,45.6684957772585,15.4243395247243,7
1c1f594c-8a95-497b-b8e2-ffc308c22e89,45.555101204986,18.1082093931556,1
a31f45f4-e368-4ef5-929d-417627cb4649,45.5972189229282,17.8636084168536,11
49a83710-2efe-4455-9ad8-66bea30c8729,45.6995004144434,15.9358557390279,10
4e9feadb-f005-4389-b2af-5e402731259b,45.3446040415102,14.1251900973186,19
dd854760-a02a-488b-ba5c-842bb8ef15a3,45.348871052051,16.5312477709481,13
4ef97c46-b7d6-4b77-8ef3-5d8f1eb04b03,44.081168015662,16.0456636537085,16
1f0d4514-80a9-4b79-a7c5-a1dd21dc9653,44.1240517125579,16.1374938335923,16
4845c9c8-36ab-49b2-84b0-35f757366ad0,45.4480438037712,13.794708860522,19
6abc8257-a2d3-49c3-b329-b97ed5c91e99,45.5275201172855,17.8244933493672,11
dc9d8468-663a-4631-8c72-a2a565ffefba,45.7761088,15.6346639,10
15896716-fdd0-4576-af85-e752bee5575c,46.1242647696335,16.7583196365329,3
954deda8-d634-43ce-8313-bc46617991c2,45.0808072567611,13.6729088646549,19
437b69ac-b89b-4168-a870-30556aea6dce,44.6734701948337,15.14953795405,8
19c0a5a3-8b24-4429-af4f-abeb1c697fa2,45.9401612643412,16.8294636314436,3
f3ce0c03-3818-432e-a8cf-2967ee9d467c,43.7247400241833,16.0686756310801,16
53a84c54-8d4f-41c4-baf1-7cf2b807e320,42.8803067834589,17.8364910836798,14
1acb81a4-5743-4884-b9cb-2faf58ca00e9,45.2340435584874,17.2810365708805,6
a7aa5343-f8bd-4746-bf7f-9c88ac28f42b,43.6187307987124,16.7381747263217,2
7fcad348-e424-4d63-b825-1345180d15a3,43.8385416898244,16.0445685972178,16
5f1ef484-fe8f-4a4e-81cd-86a44e6c9c19,44.8867458921004,15.2505456525379,8
4ad4ee40-2394-4a57-9612-a121a5b1edea,45.1449316815534,13.7486874812386,19
4b7f2086-8275-4342-b828-b6dd37f11e03,43.5603755300016,16.5365576028509,2
26430179-8c3f-4800-8852-96cf1f05a2bc,45.2026855968211,19.1549792035965,17
07528297-4e8e-4e81-a311-3e6dd6896039,45.8794791130677,17.4441438966923,18
eb6d6fab-31ab-41f3-b5ac-7883beafab9c,45.1233079,14.8931851,0
855e43ff-fa3c-497f-ba88-cc671036f2e9,45.9165481558276,16.9880495283432,3
0bb1a723-f449-41c7-8833-595b49871799,45.2996216988416,16.1370311043991,13
212ca40b-aeb9-4338-983b-b8307d5f8892,45.3748672083331,14.9450890229322,0
57221060-78c6-4923-9773-1958f5802a27,45.4699421745992,18.3235017898283,1
af9ae3f7-8c23-441e-ae0e-8b9e9427f16f,46.2038831991645,15.6669566117571,10
569a2f3e-a025-469b-a1ba-fdcb1cc948d4,45.4237376255214,18.8931210086319,17
9ed30640-c220-4330-b8ab-a041eeda30e2,45.3181632453398,14.8786107691391,4
b6969e37-21d8-416d-9e14-ec1ac668e6c6,45.859328216557,16.3294177347395,20
bcac95de-750d-41a3-8ef6-dbb4d713bbad,45.7189517914778,16.8403941849523,6
09e4b1c7-c54c-40cb-97d7-ad76f8784115,44.8450272595457,15.1466101038242,8
ceb32116-e6c2-4834-86ec-1414df71c62a,45.2130414667465,16.8307032693789,6
0751af1e-3ab3-4f2d-bda5-9cf301acbcf6,44.6210534119768,15.878161396276,15
b15744cb-8d99-4d1e-8cee-bc2c3bddb90d,46.3688054853784,16.5447588081691,20
a843ce1a-1e70-4c20-961a-2f76b23bddc1,44.1895271712214,15.8581199124456,5
ed21c1bd-31ce-4c86-aa6e-b44754fb6214,45.2958622095883,19.1066428422896,17
6a090292-6f71-42cf-b784-a973e8669480,46.0824953755712,16.4734062792527,20
1e6c2a23-5f75-4a10-bf35-f8dca788453f,45.352941830669,17.5810019561094,11
195985d6-665d-47d1-a8c5-ae5b797c6441,45.3291152970713,14.140501978054,19
206878cf-c7c6-4400-8bea-57288f45a969,45.6130440999937,16.8635196126096,6
f01bb461-3fc9-4f9c-b70a-5fe41b951b94,45.2955450002273,14.126380108386,19
d2dc554a-a340-4c1a-ac24-10d0706ce5be,45.4265527661213,18.6423569015099,12
9fbc689e-0fe0-408b-bf21-5f7ce471af6c,43.4812083155642,17.0648865207089,2
e126ad9c-df77-44a0-b704-91b44139de60,43.6828521692822,16.7896782946474,2
ef1f439e-818b-44f1-97b5-a6db48dacdec,43.9860872236261,15.8525861001957,5
fea6e492-ad64-4812-bf0d-b2f5e0279af9,45.3815187733411,17.898711968158,11
32a7b328-be53-4d21-a299-b87c7e2985af,46.1803797984838,16.8693958274018,3
e9217e21-de99-4a8c-9b2d-df9f74a5287b,46.1452566302747,16.8926669420531,3
ae566692-883e-47e8-b9af-6287be3062d7,45.4218329931642,17.7491045305877,11
876de935-7166-4621-9036-f60d3957632a,46.1796774,15.9075296,10
f18ee616-c437-4a19-96f7-ed0a2a23a3db,43.4719190596291,17.0877173705568,9
fffb36aa-cb7a-4977-abae-f4c3d4f37ac0,46.0486492867587,16.5601611863391,3
b06507c1-c4d9-40ca-b0b9-f65e3278c762,45.5121037362747,16.9098113144421,6
6127a112-5f46-4b6e-97ec-b178e2172176,45.5178711600028,16.9445215549072,6
03bd1061-a5c6-4d8c-843e-defd3c0bcdd5,45.3227311887402,16.2220102542893,13
8a8889a1-f94c-4e75-bb6a-6b6e59da2c04,44.9722275300625,15.0112400725347,0
0123b198-ba6f-4920-86cd-72b61441acfb,45.2407147597264,18.6442343325947,17
7d47249b-d284-47c6-9d72-6565cb3f8b6a,46.1367599125399,16.9087988024477,3
0dd88f57-2f8f-4a89-8a84-58ad0517ca5c,44.2531434830256,15.647724628224,5
19f3eaa4-70f2-43df-a73c-5b4162cfdeb5,45.3689307936338,15.0923236344143,0
dc9d717c-d72a-4f66-a1f0-43bf459ab860,45.1039876418408,14.9670975424521,0
3415f3b4-9cc4-493c-8b18-02fced6db062,45.4909585740114,17.1556465009293,6
6d50fca2-f8e5-4c03-ac46-32a5212567a1,45.1755342957778,19.126330465798,17
0588ea97-ea9f-4496-8b4b-c1eecf6a31eb,45.8931572793658,16.5264267397578,3
9b5d122d-b50e-40a6-b4c0-e9cc45904d68,46.2351005662683,16.7553038252806,3
7f0a5cd3-18ff-4291-8cfa-3a3f08a47f2e,45.5889808195692,17.138449895161,6
e8f6bdc8-e250-4e9c-840f-46ac93627c20,45.1563099857954,14.0802310484429,19
158b9a04-8012-42d4-87c7-7c5b4aca86e0,45.9421910779105,16.0766764358282,10
1cc15744-0f0b-4a96-bb84-3a852cb263c2,45.8309165275602,16.1060670018196,10
8e830d49-1973-467a-be43-7ab5e681490f,44.9172211,15.0217648,0
c19325bd-e2e1-4d74-874c-e2b2a253f058,45.3336044901455,16.3629538077248,13
9caab562-5449-472a-ae16-c0818c8ba128,45.4444181,17.7835098,11
e064412b-66de-489d-a5ba-5a4041dc7a35,45.2468575754335,17.461015015176,11
2b92f103-125e-4dfa-94d9-287e7184896d,46.1379296969901,16.8353172042573,3
0e88e1f3-d840-4e34-8119-6ab5ebd7d61e,46.0547585693712,16.7912790888942,3
8887942b-01ac-45e7-9ee7-c3d4f188f0ef,45.0887575560756,13.7759709115201,19
39404df4-34e5-4385-bd82-761488335666,45.2785487530142,16.8880863156758,6
5628127a-ad31-4df6-a18f-614bf5ecd962,44.0107627709695,15.4300712208886,5
0a309d4e-c05f-46e5-8200-33bf3e4d97c8,45.0069282,13.7957382,19
1e690da9-f7f9-485b-abc9-f0a9aa203001,45.268286553286,16.4980789797513,13
89b86397-608b-43ce-a76f-2fb7cfd2635a,45.1284601618647,18.2859566076186,1
9cb4912e-89c3-47e7-a78e-2054c0858303,45.3995317635796,15.0774515894343,0
98c7b107-8fba-4219-83b0-27089a60c4a2,45.5084330047762,15.5634923768416,7
938d816b-09a1-4ad8-ad61-883b435391a2,46.3383315135075,16.7172241948016,3
975413cf-72d6-4db4-9a69-b8e8a86bad16,44.5716915305805,15.389135492498,8
ce0b80a3-bb70-4c0b-9bd2-e531e5b12b97,45.7055389101679,16.8992753135754,6
77db36f2-e028-4c67-b7c8-d3583bb185e2,45.7466342749879,15.6515548911078,7
8acfa4fc-2eaf-4cb9-a0dc-02be5f087c95,45.3210381867982,16.2988708506382,13
1369403d-1d1f-436b-a8bf-a7a5f32f061a,43.8312151,16.0307497,16
7d81b5ea-d960-4d26-bc26-c211a70eba1a,44.7493285307168,15.7099182707354,15
c8596e33-e9b3-467e-a2f9-0f288e6e672e,43.6296814252257,16.1905515254922,16
998079cd-2e21-4aa5-8e53-68b2d3d258fe,45.0498581630451,15.205094422492,0
7c34c9f0-01f9-4b68-947f-da20f726d816,43.5506298632313,16.9462952015457,2
3d20d535-8616-4346-b874-5ab67e23e772,44.9288189415537,15.5759747463894,8
5517c48d-0ea7-407c-84cd-ccccc7fb64f2,44.1692641022242,15.772817037708,5
56246680-187f-4532-95c0-90b19ab0c648,45.0025685671094,14.1003556581046,19
763e33f6-11df-44a0-9792-87b92ea663ba,46.0808216645335,17.1423547501045,18
ef5a598c-456b-4900-810a-d779d310ef4e,45.093181342314,18.1404659791307,1
92384eda-2edf-4987-b1af-d9b50e35e72d,44.0952331124845,15.7012281091753,5
cf9deeaf-31ff-41ef-b687-c45d6ef248e2,45.6915585845244,18.4099829887769,12
b3858e80-611c-4dea-9ce0-f17cf499fb68,44.0711986295283,16.2010677809688,16
98f09ed3-61ab-4d21-8033-59ebd9e1e7ce,45.2987716293238,14.513312820578,4
ba028089-3266-4937-a331-beb0128ae7fe,45.7613012918545,18.0451805980619,1
244396c2-45a4-4bce-aeb4-fd04b40a7503,46.3288345775241,16.3743709496404,20
932154b2-5ce3-4866-a049-3047a87c38b0,43.5147132681166,16.5611905100145,2
5aa73738-de6c-46b7-ac21-ee3d4e9202ae,43.0953289419997,17.489625175455,9
4d106e73-6866-4dc7-853d-34cdbd666815,46.0066183447962,16.7073348197677,3
da55a3c0-df4c-4b26-8476-41f7f8380db0,44.7743119588265,15.6910393131311,15
52c694c6-32b5-4245-9f57-48871a70d353,45.0719752198117,18.7168393382031,17
f8f9bd5c-6b76-4f1a-9e99-f11f95a3fcb4,45.5872401066668,16.5587997337938,13
a2a69da4-8159-4a8b-9a57-c2d62537de9d,45.7372990725119,17.295206689912,18
0b4ecf89-854c-4d26-8436-7bd6318fa46c,45.3734115088845,14.9007798448062,4
fec0995f-c337-45d7-9ffb-488577dbe38a,45.8253465290211,16.2971036208954,13
519bd650-d325-4674-b967-600cb7537c26,44.9619746781056,13.8624784019268,19
5587e1d3-eb54-4a63-aecd-91103ddc2378,44.6179504981211,15.6171121621562,15
ae4beb4f-0289-42cb-b59d-cfcb3894ae50,44.7103489424843,15.2519299466241,8
73128d0c-7759-4af1-a966-fd6f11bf85dd,46.1951854311289,15.7250877895929,10
59233088-eada-431a-81aa-5f824a5853cc,45.4481034086112,18.3797975321118,1
bc9cc3be-884d-4fac-86a0-97cec85710f9,46.177652777778,15.937797222222,10
65de842f-d2eb-413e-9559-5da42ae19b31,45.8297882134698,18.8378351248733,12
03868c6f-70ca-4b13-9661-862725183688,43.4035871038785,17.0855011950944,9
85631515-8c4e-4b45-a029-3ed615e2e78a,44.2290242191311,15.1802012022393,5
2b494272-23e2-479e-82ef-f922bcdb6d7e,45.4952780028656,16.2017383148339,13
5c6302a8-4e9c-4212-ba15-c478f4154869,42.8376916882115,17.7439778560873,14
7743731e-3e00-4808-8ff8-a614dfb7b111,43.8093326299248,16.1877383893781,16
32115025-7abc-4248-8191-1997c18e76dd,46.0599392238276,17.1692136393821,18
e27667d3-56a8-4f86-b8e1-2d53ad66bba7,44.981754281705,18.927749928619,17
f48a6ae0-5f6f-4ef2-bb06-5f46511b1658,45.4724182634854,17.3044125321958,6
9edac44f-e09f-4c6c-aaf7-45825280a1d3,45.2817070471649,17.2072511825762,6
0c1ce615-4444-440b-81d3-a149342baad8,45.7368436749728,17.092618637916,18
44402273-25a0-462d-bbc5-576be60245bd,43.8190674664584,16.038812123463,16
b474866e-d74b-4e73-b87d-d502c4476db0,46.1630835731539,16.3935759192783,20
fcd4da85-6a28-4475-a448-f54f9768141a,45.8897910898257,17.3938264786934,18
7250ae4a-76f2-4956-9818-57e9567da016,45.1205168971493,15.567423929283,7
c5c82691-7737-4f3e-be1a-5d7d05e20ce0,45.4206399552978,16.2654945721049,13
6583fdc1-22b0-41ed-8363-b6e366ff381e,45.8237209461979,18.6268545546971,12
c519b609-ce69-486a-a8bd-19591c8cf26d,45.4426003191009,14.3703779309857,4
